Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Traffic Type,Traffic Subtype
192.168.1.177-192.168.1.42-35374-53-17,192.168.1.177,35374.0,192.168.1.42,53,17.0,08/02/2023 03:43:52 AM,8172140.0,2.0,0.0,76.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,9.299889624994186,0.244733937499847,8172140.0,0.0,8172140.0,8172140.0,8172140.0,8172140.0,0.0,8172140.0,8172140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.244733937499847,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8172140.0,0.0,8172140.0,8172140.0,Malicious,Mirai,Mirai DDoS DNS
192.168.1.70-192.168.1.90-38040-5004-17,192.168.1.70,38040.0,192.168.1.90,5004,17.0,01/01/1970 09:35:17 AM,33710185.0,10530.0,0.0,13983840.0,0.0,1328.0,1328.0,1328.0,0.0,0.0,0.0,0.0,0.0,414825.3710265903,312.368502279059,3201.6511539557423,24963.444769377707,714408.0,0.0,33710185.0,3201.6511539557423,24963.444769377707,714408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84240.0,0.0,312.368502279059,0.0,1328.0,1328.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.126115859449,1328.0,0.0,0.0,0.0,0.0,13983840.0,10530.0,414825.0,0.0,0.0,0.0,0.0,0.0,0.0,10529.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,Video RTP
192.168.1.70-192.168.1.90-53854-21-6,192.168.1.70,53854.0,192.168.1.90,21,6.0,01/01/1970 08:14:35 AM,10045808.0,7.0,6.0,26.0,112.0,14.0,0.0,3.714285714285714,6.369570517030844,77.0,0.0,18.666666666666664,31.822423959633664,13.737073215016652,1.2940721144580905,837150.6666666666,2888031.124617988,10007879.0,44.0,10041690.0,1673615.0,4084588.301029175,10011241.0,549.0,10039128.0,2007825.6,4474469.548056428,10011997.0,44.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6968080616312795,0.5972640528268109,0.0,77.0,9.857142857142858,21.721514123655737,471.8241758241757,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.615384615384617,3.7142857142857135,18.666666666666668,0.0,0.0,0.0,138.0,4.0,9359.0,7.0,26.0,6.0,112.0,65280.0,506.0,2.0,32.0,33811.0,0.0,33811.0,33811.0,10007879.0,0.0,10007879.0,10007879.0,Malicious,Bruteforce,Bruteforce FTP
192.168.1.70-192.168.1.90-2963-30586-6,192.168.1.70,2963.0,192.168.1.90,30586,6.0,01/01/1970 07:46:05 AM,5021159.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398314413066784,5021159.0,0.0,5021159.0,5021159.0,5021159.0,5021159.0,0.0,5021159.0,5021159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.398314413066784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5021159.0,0.0,5021159.0,5021159.0,Malicious,Information Gathering,Information Gathering
192.168.1.244-192.168.1.42-42745-53-17,192.168.1.244,42745.0,192.168.1.42,53,17.0,08/02/2023 03:43:47 AM,15818846.0,3.0,0.0,114.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,7.2065939576123315,0.1896472094108508,7909423.0,6374553.490261102,12416913.0,3401933.0,15818846.0,7909423.0,6374553.490261102,12416913.0,3401933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.1896472094108508,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66666666666666,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,12416913.0,0.0,12416913.0,12416913.0,Malicious,Mirai,Mirai DDoS DNS
192.168.1.70-192.168.1.90-17316-0-6,192.168.1.70,17316.0,192.168.1.90,0,6.0,01/01/1970 04:47:40 AM,29312.0,1.0,1.0,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1023.471615720524,68.23144104803494,29312.0,0.0,29312.0,29312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,34.11572052401747,34.11572052401747,0.0,30.0,20.0,17.320508075688775,300.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.90-192.168.1.3-58358-64738-6,192.168.1.90,58358.0,192.168.1.3,64738,6.0,01/01/1970 08:17:02 AM,119988047.0,4285.0,4422.0,305826.0,283963.0,817.0,0.0,71.37129521586932,54.84023623317171,1239.0,0.0,64.21596562641321,58.117755869856914,4915.397947930597,72.56556146796856,13782.224557776251,112137.40089034537,5402976.0,-58.0,119987896.0,28008.37908496729,159839.66072471862,5403142.0,25.0,119964965.0,27135.25559828096,156973.32798192953,5403071.0,92.0,1.0,0.0,0.0,0.0,137132.0,141504.0,35.711890535229735,36.85367093273883,0.0,1239.0,67.7415020670646,56.63646655943723,3207.6893443382514,0.0,0.0,0.0,5691.0,8707.0,0.0,0.0,0.0,1.0,67.7492821867463,71.37129521586931,64.2159656264134,0.0,0.0,0.0,58978.0,569.0,6550.0,476.0,33980.0,491.0,31551.0,3260.0,3429.0,2948.0,32.0,12375673.0,0.0,12375673.0,12375673.0,5402976.0,0.0,5402976.0,5402976.0,Benign,Audio,Audio
192.168.1.244-192.168.1.59-43333-4009-6,192.168.1.244,43333.0,192.168.1.59,4009,6.0,07/02/2023 04:07:54 PM,5169332.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386897185168219,5169332.0,0.0,5169332.0,5169332.0,5169332.0,5169332.0,0.0,5169332.0,5169332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.386897185168219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5169332.0,0.0,5169332.0,5169332.0,Malicious,Mirai,Mirai DDoS SYN
192.168.1.70-192.168.1.90-34276-53-17,192.168.1.70,34276.0,192.168.1.90,53,17.0,02/01/1970 08:40:21 AM,13829575.0,2.0,2.0,102.0,102.0,53.0,49.0,51.0,2.8284271247461903,53.0,49.0,51.0,2.8284271247461903,14.75099560181712,0.289235207878767,4609858.333333334,7967590.293493782,13810039.0,8404.0,13818443.0,13818443.0,0.0,13818443.0,13818443.0,13821171.0,13821171.0,0.0,13821171.0,13821171.0,0.0,0.0,0.0,0.0,16.0,16.0,0.1446176039393835,0.1446176039393835,49.0,53.0,50.6,2.1908902300206643,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.25,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,102.0,0.0,0.0,1.0,8.0,8404.0,0.0,8404.0,8404.0,13810039.0,0.0,13810039.0,13810039.0,Malicious,Bruteforce,Bruteforce DNS
192.168.1.90-192.168.1.70-49824-8080-6,192.168.1.90,49824.0,192.168.1.70,8080,6.0,01/01/1970 10:00:46 AM,50197402.0,2348.0,3556.0,274.0,4710574.0,137.0,0.0,0.1166950596252132,3.997550674987039,1348.0,0.0,1324.6833520809882,140.6477154975066,93846.45045972698,117.6156487142502,8503.710316788052,71242.61043582493,3365987.0,0.0,49866575.0,21246.94290583722,113140.4405517193,3372542.0,0.0,50190115.0,14118.175808720103,92843.632905565,3379541.0,0.0,0.0,0.0,0.0,0.0,83712.0,113812.0,46.77532912958324,70.84031958466696,0.0,1348.0,797.7727349703637,657.4817777790533,432282.2881115045,1.0,2.0,0.0,1764.0,5903.0,0.0,0.0,0.0,1.0,797.9078590785908,0.1166950596252129,1324.6833520809898,0.0,0.0,0.0,1570282.0,1184.0,104377.0,1174.0,137.0,1778.0,2355287.0,65280.0,505.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,Video HTTP
192.168.1.70-192.168.1.90-2103-26406-6,192.168.1.70,2103.0,192.168.1.90,26406,6.0,01/01/1970 09:17:15 AM,4031971.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440529706190843,2015985.5,2813913.758062336,4005723.0,26248.0,4005723.0,4005723.0,0.0,4005723.0,4005723.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.4960353137460561,0.248017656873028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0.0,255.255.255.1,0,0.0,01/01/1970 05:18:51 AM,85273218.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172701140468276,9474802.0,13547942.156833615,37607080.0,893.0,85273218.0,9474802.0,13547942.156833615,37607080.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172701140468276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341003.0,0.0,3341003.0,3341003.0,26196579.33333333,9881783.452609977,37607080.0,20491003.0,Benign,Video,Video RTP
192.168.1.70-192.168.1.90-51288-23-6,192.168.1.70,51288.0,192.168.1.90,23,6.0,02/01/1970 03:59:19 AM,15107494.0,41.0,36.0,102.0,354.0,12.0,0.0,2.4878048780487805,3.5434584181242488,38.0,0.0,9.833333333333334,11.22115349303652,30.183695588427835,5.096808246291542,198782.8157894737,730998.5022329701,3273370.0,21.0,12470560.0,311764.00000000006,910499.6191490492,3276304.0,22.0,15094409.0,431268.8285714285,1045543.7520480596,3315703.0,21.0,0.0,0.0,0.0,0.0,1320.0,1160.0,2.713884910363029,2.3829233359285134,0.0,38.0,5.8461538461538485,8.811263339519574,77.63836163836162,1.0,2.0,0.0,43.0,76.0,0.0,0.0,0.0,0.0,5.922077922077922,2.4878048780487805,9.833333333333334,0.0,0.0,0.0,79.0,8.0,1112.0,8.0,20.0,7.0,70.0,65280.0,506.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Bruteforce,Bruteforce Telnet
192.168.1.70-192.168.1.90-1181-59757-6,192.168.1.70,1181.0,192.168.1.90,59757,6.0,01/01/1970 09:18:06 AM,11640752.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718102060760335,11640752.0,0.0,11640752.0,11640752.0,11640752.0,11640752.0,0.0,11640752.0,11640752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1718102060760335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,11640752.0,0.0,11640752.0,11640752.0,Malicious,Information Gathering,Information Gathering
192.168.1.90-192.168.1.3-59658-64738-17,192.168.1.90,59658.0,192.168.1.3,64738,17.0,01/01/1970 08:46:05 AM,119989113.0,25.0,25.0,250.0,250.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.167044721799051,0.4167044721799052,2448757.408163265,2524791.84683194,5004714.0,276.0,119988817.0,4999534.041666666,3204.270580757781,5005040.0,4995085.0,119988701.0,4999529.208333333,3189.5366568116287,5005021.0,4995172.0,0.0,0.0,0.0,0.0,200.0,200.0,0.2083522360899526,0.2083522360899526,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,24.0,8.0,9370890.375,7288730.836311273,24996546.0,4995514.0,5002851.124999999,1570.9439780408743,5004714.0,5000540.0,Benign,Text,Text
192.168.1.70-192.168.1.90-46321-53-17,192.168.1.70,46321.0,192.168.1.90,53,17.0,02/01/1970 08:08:59 AM,15146.0,1.0,1.0,39.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,5149.874554337779,132.0480654958405,15146.0,0.0,15146.0,15146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,66.02403274792024,66.02403274792024,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.5,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS
192.168.1.70-192.168.1.90-2397-867-6,192.168.1.70,2397.0,192.168.1.90,867,6.0,01/01/1970 07:45:39 AM,1228422.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.256209999495288,409474.0,332187.4892526809,626678.0,27074.0,1201348.0,600674.0,36775.20947594997,626678.0,574670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,2.442157499621466,0.8140524998738219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-48042-21-6,192.168.1.70,48042.0,192.168.1.90,21,6.0,02/01/1970 09:45:50 AM,10041812.0,7.0,6.0,29.0,112.0,17.0,0.0,4.142857142857142,7.221001117771492,77.0,0.0,18.666666666666664,31.822423959633664,14.041290555927556,1.294587072532328,836817.6666666666,2888089.5877093794,10007732.0,21.0,10037544.0,1672924.0000000002,4085180.971848176,10011761.0,21.0,10037904.0,2007580.8,4474608.062987159,10012000.0,21.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6970853467481765,0.5975017257841513,0.0,77.0,10.071428571428571,21.780246116128275,474.3791208791208,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.846153846153848,4.142857142857143,18.666666666666668,0.0,0.0,0.0,141.0,4.0,9537.0,7.0,29.0,6.0,112.0,65280.0,506.0,2.0,32.0,29812.0,0.0,29812.0,29812.0,10007732.0,0.0,10007732.0,10007732.0,Malicious,Bruteforce,Bruteforce FTP
192.168.1.90-192.168.1.70-57734-5005-17,192.168.1.90,57734.0,192.168.1.70,5005,17.0,01/01/1970 09:20:13 AM,28508382.0,4.0,0.0,264.0,0.0,72.0,64.0,66.0,4.0,0.0,0.0,0.0,0.0,9.260434352254716,0.1403096113977987,9502794.0,868832.506892439,10006975.0,8499557.0,28508382.0,9502794.0,868832.506892439,10006975.0,8499557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.1403096113977987,0.0,64.0,72.0,65.6,3.5777087639996634,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,9502794.0,868832.506892439,10006975.0,8499557.0,Benign,Video,Video RTP
192.168.1.90-192.168.1.70-47772-8080-6,192.168.1.90,47772.0,192.168.1.70,8080,6.0,01/01/1970 09:43:47 AM,965157.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108302587040243,482578.5,677988.8310440667,961989.0,3168.0,961989.0,961989.0,0.0,961989.0,961989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.0,2.072201724693495,1.0361008623467476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9528.0,505.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,Video HTTP
192.168.1.90-224.0.0.251-5353-5353-17,192.168.1.90,5353.0,224.0.0.251,5353,17.0,02/01/1970 04:56:11 AM,29570549.0,2.0,0.0,213.0,0.0,118.0,95.0,106.5,16.263455967290593,0.0,0.0,0.0,0.0,7.203112799833375,0.0676348619702664,29570549.0,0.0,29570549.0,29570549.0,29570549.0,29570549.0,0.0,29570549.0,29570549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0676348619702664,0.0,95.0,118.0,102.66666666666669,13.279056191361391,176.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,106.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,213.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,29570549.0,0.0,29570549.0,29570549.0,Benign,Text,Text
192.168.1.70-192.168.1.90-53517-0-6,192.168.1.70,53517.0,192.168.1.90,0,6.0,01/01/1970 05:00:32 AM,10009624.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,99.90385253232289,0.1998077050646457,10009624.0,0.0,10009624.0,10009624.0,10009624.0,10009624.0,0.0,10009624.0,10009624.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.1998077050646457,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,1000.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,10009624.0,0.0,10009624.0,10009624.0,Malicious,DoS,DoS RST
192.168.1.177-192.168.1.42-2214-53-17,192.168.1.177,2214.0,192.168.1.42,53,17.0,08/02/2023 03:43:48 AM,15878586.0,3.0,0.0,114.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,7.179480591029956,0.1889336997639462,7939293.0,4795578.391017292,11330279.0,4548307.0,15878586.0,7939293.0,4795578.391017292,11330279.0,4548307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.1889336997639462,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66666666666666,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,11330279.0,0.0,11330279.0,11330279.0,Malicious,Mirai,Mirai DDoS DNS
192.168.1.70-192.168.1.90-33779-1234-17,192.168.1.70,33779.0,192.168.1.90,1234,17.0,01/01/1970 09:00:17 AM,42329241.0,9306.0,0.0,12246696.0,0.0,1316.0,1316.0,1316.0,0.0,0.0,0.0,0.0,0.0,289319.9998554191,219.8480242062455,4549.085545405679,31571.454659077583,280821.0,0.0,42329241.0,4549.085545405679,31571.454659077583,280821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74448.0,0.0,219.8480242062455,0.0,1316.0,1316.0,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.141414141414,1316.0,0.0,0.0,0.0,0.0,12246696.0,9306.0,289319.0,0.0,0.0,0.0,0.0,0.0,0.0,9305.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,Video UDP
192.168.1.70-192.168.1.90-47366-53-17,192.168.1.70,47366.0,192.168.1.90,53,17.0,02/01/1970 08:40:10 AM,22241498.0,2.0,2.0,94.0,94.0,54.0,40.0,47.0,9.899494936611664,54.0,40.0,47.0,9.899494936611664,8.45266807118837,0.1798440015146462,7413832.666666666,12799235.251717594,22193098.0,3947.0,22197045.0,22197045.0,0.0,22197045.0,22197045.0,22237551.0,22237551.0,0.0,22237551.0,22237551.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0899220007573231,0.0899220007573231,40.0,54.0,45.6,7.668115805072325,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,2.0,94.0,0.0,0.0,1.0,8.0,3947.0,0.0,3947.0,3947.0,22193098.0,0.0,22193098.0,22193098.0,Malicious,Bruteforce,Bruteforce DNS
192.168.1.3-192.168.1.90-64738-37700-6,192.168.1.3,64738.0,192.168.1.90,37700,6.0,01/01/1970 08:33:30 AM,119998237.0,69.0,91.0,5179.0,1680.0,420.0,30.0,75.05797101449275,58.614865625481606,70.0,0.0,18.461538461538456,31.016951527371,57.15917309685141,1.3333529225100198,754705.8930817607,1303790.976239171,5003201.0,305.0,119998237.0,1764679.9558823532,1488554.335388428,5007261.0,731.0,119991632.0,1333240.355555556,1498535.2444413006,5003201.0,2644.0,1.0,0.0,0.0,0.0,2208.0,2912.0,0.5750084478324461,0.7583444746775738,0.0,420.0,43.03726708074535,52.835107669848384,2791.548602484472,0.0,0.0,0.0,93.0,160.0,0.0,0.0,0.0,1.0,43.30625,75.05797101449275,18.46153846153846,0.0,0.0,0.0,322.0,4.0,271.0,1.0,136.0,2.0,44.0,502.0,502.0,68.0,32.0,32498349.5,38891160.75772005,59998553.0,4998146.0,5001933.5,1792.515690307898,5003201.0,5000666.0,Benign,Text,Text
192.168.1.70-192.168.1.90-44973-53-17,192.168.1.70,44973.0,192.168.1.90,53,17.0,02/01/1970 08:40:19 AM,7330.0,1.0,1.0,42.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,42.0,0.0,11459.75443383356,272.8512960436562,7330.0,0.0,7330.0,7330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,136.4256480218281,136.4256480218281,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS
192.168.1.90-192.168.1.70-58642-8080-6,192.168.1.90,58642.0,192.168.1.70,8080,6.0,01/01/1970 04:41:58 AM,2471.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.3889113719142,2471.0,0.0,2471.0,2471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,404.6944556859571,404.6944556859571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,Video HTTP
192.168.1.244-192.168.1.42-14841-53-17,192.168.1.244,14841.0,192.168.1.42,53,17.0,08/02/2023 03:43:52 AM,12581769.0,2.0,0.0,76.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,6.0404860397611815,0.1589601589410837,12581769.0,0.0,12581769.0,12581769.0,12581769.0,12581769.0,0.0,12581769.0,12581769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.1589601589410837,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,12581769.0,0.0,12581769.0,12581769.0,Malicious,Mirai,Mirai DDoS DNS
